Well,Content,Well Scan: Average (600),
A01,Sample X1,0.104,
A02,Sample X2,0.078,
A03,Sample X3,0.129,
A04,Sample X4,0.120,
A05,Sample X5,0.110,
A06,Sample X6,0.123,
A07,Sample X7,0.157,
A08,Sample X8,0.238,
A09,Sample X9,0.283,
A10,Sample X10,0.209,
A11,Sample X11,0.353,
A12,Sample X12,0.211,
A13,Sample X13,0.187,
A14,Sample X14,0.333,
A15,Sample X15,0.197,
A16,Sample X16,0.156,
A17,Sample X17,0.249,
A18,Sample X18,0.183,
A19,Sample X19,0.226,
A20,Sample X20,0.194,
A21,Sample X21,0.160,
A22,Sample X22,0.186,
A23,Sample X23,0.080,
A24,Sample X24,0.079,
B01,Sample X25,0.076,
B02,Sample X26,0.090,
B03,Sample X27,0.190,
B04,Sample X28,0.276,
B05,Sample X29,0.211,
B06,Sample X30,0.276,
B07,Sample X31,0.381,
B08,Sample X32,0.487,
B09,Sample X33,0.410,
B10,Sample X34,0.465,
B11,Sample X35,0.432,
B12,Sample X36,0.413,
B13,Sample X37,0.520,
B14,Sample X38,0.444,
B15,Sample X39,0.369,
B16,Sample X40,0.177,
B17,Sample X41,0.365,
B18,Sample X42,0.454,
B19,Sample X43,0.387,
B20,Sample X44,0.262,
B21,Sample X45,0.211,
B22,Sample X46,0.239,
B23,Sample X47,0.088,
B24,Sample X48,0.099,
C01,Sample X49,0.095,
C02,Sample X50,0.093,
C03,Sample X51,0.249,
C04,Sample X52,0.241,
C05,Sample X53,0.348,
C06,Sample X54,0.459,
C07,Sample X55,0.543,
C08,Sample X56,0.570,
C09,Sample X57,0.667,
C10,Sample X58,0.633,
C11,Sample X59,0.657,
C12,Sample X60,0.590,
C13,Sample X61,0.628,
C14,Sample X62,0.402,
C15,Sample X63,0.536,
C16,Sample X64,0.661,
C17,Sample X65,0.563,
C18,Sample X66,0.619,
C19,Sample X67,0.580,
C20,Sample X68,0.427,
C21,Sample X69,0.500,
C22,Sample X70,0.441,
C23,Sample X71,0.239,
C24,Sample X72,0.097,
D01,Sample X73,0.080,
D02,Sample X74,0.106,
D03,Sample X75,0.268,
D04,Sample X76,0.408,
D05,Sample X77,0.274,
D06,Sample X78,0.208,
D07,Sample X79,0.519,
D08,Sample X80,0.656,
D09,Sample X81,0.717,
D10,Sample X82,0.670,
D11,Sample X83,0.606,
D12,Sample X84,0.570,
D13,Sample X85,0.673,
D14,Sample X86,0.711,
D15,Sample X87,0.594,
D16,Sample X88,0.548,
D17,Sample X89,0.732,
D18,Sample X90,0.683,
D19,Sample X91,0.659,
D20,Sample X92,0.609,
D21,Sample X93,0.695,
D22,Sample X94,0.535,
D23,Sample X95,0.281,
D24,Sample X96,0.173,
E01,Sample X97,0.094,
E02,Sample X98,0.115,
E03,Sample X99,0.350,
E04,Sample X100,0.433,
E05,Sample X101,0.535,
E06,Sample X102,0.636,
E07,Sample X103,0.646,
E08,Sample X104,0.798,
E09,Sample X105,0.540,
E10,Sample X106,0.576,
E11,Sample X107,0.784,
E12,Sample X108,0.554,
E13,Sample X109,0.649,
E14,Sample X110,0.673,
E15,Sample X111,0.630,
E16,Sample X112,0.358,
E17,Sample X113,0.647,
E18,Sample X114,0.734,
E19,Sample X115,0.536,
E20,Sample X116,0.624,
E21,Sample X117,0.371,
E22,Sample X118,0.588,
E23,Sample X119,0.427,
E24,Sample X120,0.098,
F01,Sample X121,0.095,
F02,Sample X122,0.195,
F03,Sample X123,0.489,
F04,Sample X124,0.587,
F05,Sample X125,0.674,
F06,Sample X126,0.620,
F07,Sample X127,0.637,
F08,Sample X128,0.765,
F09,Sample X129,0.684,
F10,Sample X130,0.783,
F11,Sample X131,0.984,
F12,Sample X132,0.606,
F13,Sample X133,0.767,
F14,Sample X134,0.653,
F15,Sample X135,0.843,
F16,Sample X136,0.585,
F17,Sample X137,0.623,
F18,Sample X138,0.772,
F19,Sample X139,0.789,
F20,Sample X140,0.722,
F21,Sample X141,0.752,
F22,Sample X142,0.567,
F23,Sample X143,0.442,
F24,Sample X144,0.149,
G01,Sample X145,0.094,
G02,Sample X146,0.138,
G03,Sample X147,0.507,
G04,Sample X148,0.455,
G05,Sample X149,0.673,
G06,Sample X150,0.627,
G07,Sample X151,0.571,
G08,Sample X152,0.651,
G09,Sample X153,0.758,
G10,Sample X154,0.822,
G11,Sample X155,0.620,
G12,Sample X156,0.803,
G13,Sample X157,0.659,
G14,Sample X158,0.813,
G15,Sample X159,0.800,
G16,Sample X160,0.738,
G17,Sample X161,0.591,
G18,Sample X162,0.783,
G19,Sample X163,0.595,
G20,Sample X164,0.649,
G21,Sample X165,0.376,
G22,Sample X166,0.553,
G23,Sample X167,0.459,
G24,Sample X168,0.130,
H01,Sample X169,0.120,
H02,Sample X170,0.203,
H03,Sample X171,0.430,
H04,Sample X172,0.558,
H05,Sample X173,0.639,
H06,Sample X174,0.537,
H07,Sample X175,0.875,
H08,Sample X176,0.682,
H09,Sample X177,0.748,
H10,Sample X178,0.571,
H11,Sample X179,0.855,
H12,Sample X180,0.681,
H13,Sample X181,0.475,
H14,Sample X182,0.689,
H15,Sample X183,0.870,
H16,Sample X184,0.727,
H17,Sample X185,0.960,
H18,Sample X186,0.784,
H19,Sample X187,0.770,
H20,Sample X188,0.633,
H21,Sample X189,0.883,
H22,Sample X190,0.614,
H23,Sample X191,0.563,
H24,Sample X192,0.140,
I01,Sample X193,0.103,
I02,Sample X194,0.147,
I03,Sample X195,0.542,
I04,Sample X196,0.532,
I05,Sample X197,0.642,
I06,Sample X198,0.698,
I07,Sample X199,0.791,
I08,Sample X200,0.817,
I09,Sample X201,0.855,
I10,Sample X202,0.852,
I11,Sample X203,0.850,
I12,Sample X204,0.986,
I13,Sample X205,0.584,
I14,Sample X206,0.495,
I15,Sample X207,0.824,
I16,Sample X208,0.578,
I17,Sample X209,0.911,
I18,Sample X210,0.804,
I19,Sample X211,0.540,
I20,Sample X212,0.693,
I21,Sample X213,0.628,
I22,Sample X214,0.665,
I23,Sample X215,0.432,
I24,Sample X216,0.113,
J01,Sample X217,0.100,
J02,Sample X218,0.267,
J03,Sample X219,0.647,
J04,Sample X220,0.627,
J05,Sample X221,0.774,
J06,Sample X222,0.235,
J07,Sample X223,0.703,
J08,Sample X224,0.775,
J09,Sample X225,0.675,
J10,Sample X226,0.824,
J11,Sample X227,0.642,
J12,Sample X228,0.808,
J13,Sample X229,0.837,
J14,Sample X230,0.701,
J15,Sample X231,0.635,
J16,Sample X232,0.924,
J17,Sample X233,0.613,
J18,Sample X234,0.812,
J19,Sample X235,0.807,
J20,Sample X236,0.905,
J21,Sample X237,0.639,
J22,Sample X238,0.696,
J23,Sample X239,0.433,
J24,Sample X240,0.106,
K01,Sample X241,0.108,
K02,Sample X242,0.212,
K03,Sample X243,0.562,
K04,Sample X244,0.597,
K05,Sample X245,0.508,
K06,Sample X246,0.281,
K07,Sample X247,0.874,
K08,Sample X248,0.752,
K09,Sample X249,0.542,
K10,Sample X250,0.834,
K11,Sample X251,0.794,
K12,Sample X252,0.720,
K13,Sample X253,0.835,
K14,Sample X254,0.415,
K15,Sample X255,0.171,
K16,Sample X256,0.428,
K17,Sample X257,0.711,
K18,Sample X258,0.696,
K19,Sample X259,0.758,
K20,Sample X260,0.738,
K21,Sample X261,0.670,
K22,Sample X262,0.630,
K23,Sample X263,0.332,
K24,Sample X264,0.108,
L01,Sample X265,0.102,
L02,Sample X266,0.234,
L03,Sample X267,0.553,
L04,Sample X268,0.549,
L05,Sample X269,0.273,
L06,Sample X270,1.151,
L07,Sample X271,0.715,
L08,Sample X272,0.284,
L09,Sample X273,0.891,
L10,Sample X274,0.724,
L11,Sample X275,0.663,
L12,Sample X276,0.733,
L13,Sample X277,0.822,
L14,Sample X278,0.867,
L15,Sample X279,0.835,
L16,Sample X280,0.615,
L17,Sample X281,0.670,
L18,Sample X282,0.614,
L19,Sample X283,0.320,
L20,Sample X284,0.680,
L21,Sample X285,0.835,
L22,Sample X286,0.647,
L23,Sample X287,0.091,
L24,Sample X288,0.141,
M01,Sample X289,0.102,
M02,Sample X290,0.107,
M03,Sample X291,0.373,
M04,Sample X292,0.606,
M05,Sample X293,0.378,
M06,Sample X294,0.580,
M07,Sample X295,0.366,
M08,Sample X296,0.176,
M09,Sample X297,0.782,
M10,Sample X298,0.679,
M11,Sample X299,0.585,
M12,Sample X300,0.644,
M13,Sample X301,0.225,
M14,Sample X302,0.697,
M15,Sample X303,0.702,
M16,Sample X304,0.696,
M17,Sample X305,0.673,
M18,Sample X306,0.610,
M19,Sample X307,0.770,
M20,Sample X308,0.530,
M21,Sample X309,0.509,
M22,Sample X310,0.227,
M23,Sample X311,0.169,
M24,Sample X312,0.101,
N01,Sample X313,0.102,
N02,Sample X314,0.102,
N03,Sample X315,0.198,
N04,Sample X316,0.407,
N05,Sample X317,0.426,
N06,Sample X318,0.801,
N07,Sample X319,0.475,
N08,Sample X320,0.782,
N09,Sample X321,0.831,
N10,Sample X322,0.910,
N11,Sample X323,0.843,
N12,Sample X324,0.765,
N13,Sample X325,0.245,
N14,Sample X326,0.751,
N15,Sample X327,0.785,
N16,Sample X328,0.726,
N17,Sample X329,0.634,
N18,Sample X330,0.613,
N19,Sample X331,0.640,
N20,Sample X332,0.419,
N21,Sample X333,0.274,
N22,Sample X334,0.190,
N23,Sample X335,0.091,
N24,Sample X336,0.103,
O01,Sample X337,0.107,
O02,Sample X338,0.104,
O03,Sample X339,0.276,
O04,Sample X340,0.320,
O05,Sample X341,0.468,
O06,Sample X342,0.640,
O07,Sample X343,0.544,
O08,Sample X344,0.679,
O09,Sample X345,0.658,
O10,Sample X346,0.570,
O11,Sample X347,0.734,
O12,Sample X348,0.646,
O13,Sample X349,0.613,
O14,Sample X350,0.418,
O15,Sample X351,0.509,
O16,Sample X352,0.752,
O17,Sample X353,0.638,
O18,Sample X354,0.602,
O19,Sample X355,0.584,
O20,Sample X356,0.280,
O21,Sample X357,0.189,
O22,Sample X358,0.189,
O23,Sample X359,0.103,
O24,Sample X360,0.102,
P01,Sample X361,0.125,
P02,Sample X362,0.107,
P03,Sample X363,0.162,
P04,Sample X364,0.164,
P05,Sample X365,0.173,
P06,Sample X366,0.191,
P07,Sample X367,0.303,
P08,Sample X368,0.422,
P09,Sample X369,0.310,
P10,Sample X370,0.470,
P11,Sample X371,0.441,
P12,Sample X372,0.407,
P13,Sample X373,0.231,
P14,Sample X374,0.248,
P15,Sample X375,0.399,
P16,Sample X376,0.548,
P17,Sample X377,0.363,
P18,Sample X378,0.287,
P19,Sample X379,0.216,
P20,Sample X380,0.208,
P21,Sample X381,0.196,
P22,Sample X382,0.193,
P23,Sample X383,0.102,
P24,Sample X384,0.100,
